user_id,display_name,heading,location,description,describe_seeking,looking_for,seeking,age,height,body_type,ethnicity,hair_color,eye_color,piercings,tattoos,smoker,drinks,education,relationship_status,images,additional_images,private_images
992,Badbluex,Hello There😊,"Melbourne, FL, USA",Not much to say right now.,Trying to have a connection with someone,,"Online Relationship Only, Mentorship, Platonic, Investor, Romance, Dinner dates, Emotional connection, Financial Assistance",,,Curvy,,,,,,Light,,,Single,"https://adultarrangements.com/wp-content/uploads/2023/11/IMG_2023-11-02-02-10-37-288.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/e89048d6-d721-4666-a764-73ed330d6326photo.jpeg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/e89048d6-d721-4666-a764-73ed330d6326photo.jpeg,
993,Country boy,Country boy looking,"Chicago, IL, USA","Living in chicago,  and feeling a bit removed from life. Looking for some fun and attention",Just some fun,Discuss When Meet,Discretion,,2.01 m above,Curvy,,,,,,Yes,,,Complicated,https://adultarrangements.com/wp-content/uploads/2023/11/received_487920315227222.jpeg,,
994,Imyours,,"Boca Raton, FL, USA",,,Arrangement Value,"Luxury Lifestyle, Investor, Romance, Emotional connection, Financial Assistance",,,Average,,,,,,Yes,,,Open Relationship,https://adultarrangements.com/wp-content/uploads/2023/11/20201213_233634.jpg,,
996,Maria Flores,,"Tucson, AZ 85705, USA",,,Discuss When Meet,"Mentorship, Discretion",,1.56 m - 1.60 m,Curvy,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2023/11/20231029_055910.jpg,,
997,Latina11,Sexy latina & Fun to play with,"New Mexico, USA",Im latina and single im open minded and in hopes of finding my daddy…..,This baby wants to be spoiled and in return you get special rewards,Discuss When Meet,"Travel, Designer gifts, Romance, Dinner dates, Emotional connection, Financial Assistance",,1.61 m - 1.65 m,Average,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2023/11/2023-10-09-00-58-10-674.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/Snapchat-1254043855.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/550b52ed3523bdf5e59e363dcf702730_0.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/2023-11-17-02-37-09-864.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/2023-10-09-00-55-52-302.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/Snapchat-1254043855.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/550b52ed3523bdf5e59e363dcf702730_0.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/2023-11-17-02-37-09-864.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/2023-10-09-00-55-52-302.jpg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/11/Snapchat-1476236944.jpg
998,Sam2811,Looking for a sugar babe,"Glendale Heights, IL, USA",,,Discuss When Meet,,,1.66 m - 1.70 m,Athletic,,,,,,Yes,,,Single,https://adultarrangements.com/wp-content/uploads/2023/11/20231017_172552.jpg,,
999,J0s3,,"Plano, IL, USA",,,,Romance,,1.56 m - 1.60 m,Curvy,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2023/12/IMG_1919.jpeg,,
1000,koester26ho,,"San Diego, CA, USA",,,,,,,,,,,,,,,,,,,
1001,Pretty_Jane69,Hey looking for casual fun 😊and cool fwb,Australia,23(fam) down for naughty also down for hookup got nice tits and Ass🍑 👅,Casual fun and friends with benefits,Discuss When Meet,"Online Relationship Only, Discretion",,2.01 m above,Average,,,,,,Yes,,,Complicated,"https://adultarrangements.com/wp-content/uploads/2023/12/RDT_20231121_2223103388325893790661491.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20231206_223235_742.jpg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20231206_223235_742.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20231206_223241_052.jpg
1002,Killrkillrkitty,Are you going to be my first Sugar Daddy?,"Portland, OR, USA",I am 39 years old and in  my sexual prime I enjoy life regardless of my circumstances. I laugh hard I love hard but I don't take life too serious I understand the difference between pleasure and love. I also understand wanting your cake and eating it too! I stand up for the  underdog those who can't fight for themselves.  I prefer animals over people because they are innocent and cooler to be around most the time:) I respect people's boundaries and I don't judge them for their situation because I understand that things are not black and white in life there's so much gray area and sometimes society is traditional situations don't work for everybody. Thank God for some of us have discovered this so we don't have to continue depriving ourselves or denying ourself are true desires without ruining our everyday life. I will never cross boundaries that are set for me regarding people's home lives.,bottom line is i have two dogs and myself that depend on me in life. recently my life has had some unfortunate misfortunes and we are barely surviving so i'm looking for a guy who is willing and able to improve my situation by helping me put a roof over our head and making it possible to have a vehicle to commute with. those are our immediate needs offering  anything less is a waste of both our time.,Arrangement Value,"Luxury Lifestyle, Discretion, Romance, Dinner dates, Financial Assistance",,1.71 m - 1.75 m,Athletic,,,,,,Light,,,Single,"https://adultarrangements.com/wp-content/uploads/2023/12/20210306_171238-scaled.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/FB_IMG_1529415366444.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180722_175744.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180704_223358.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_152995638592F.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_1529957184473.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180722_175708.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180621_184105.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180621_183714.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180623_182207.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/FB_IMG_1529415425467.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/FB_IMG_1529415366444.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180722_175744.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180704_223358.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_152995638592F.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_1529957184473.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180722_175708.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180621_184105.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180621_183714.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180623_182207.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/FB_IMG_1529415425467.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20190216_062821502.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/20221211_011955.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20190712_183227440.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20190625_013129015.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20190715_210224794.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/MSGR_PHOTO_FOR_UPLOAD_1530851958828.jpg_1530851978693.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/MSGR_PHOTO_FOR_UPLOAD_1530851487648.jpg_1530851496879.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20190216_062856201.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_20180710_010310.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/20200408_160241.jpg"
1004,Sadielady,,"Brisbane QLD, Australia",,,,,,,,,,,,,,,,,,,
1005,Silverfox 97,Must love foxes,"Adelaide SA, Australia",,,Discuss When Meet,,,1.76 m - 1.80 m,Average,,,,,,No,,,Divorced,https://adultarrangements.com/wp-content/uploads/2023/12/IMG_6635.jpeg,,
1007,freddy83,,"Melbourne VIC, Australia",,,Discuss When Meet,,,,Slim,,,,,,No,,,Divorced,https://adultarrangements.com/wp-content/uploads/2023/12/avatar-generations_rpge.jpg,,
1008,Lucylou,,"Melbourne VIC, Australia",,,,,,,,,,,,,,,,,,,
1010,funandsweet,,"Sydney NSW, Australia",,,Discuss When Meet,"Travel, Luxury Lifestyle, Online Relationship Only, Platonic, Discretion, Emotional connection",,1.61 m - 1.65 m,Curvy,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2023/12/Selita-Ebanks-TV-the-jasmine-brand.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/Selita-Ebanks.jpg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/Selita-Ebanks.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/selita-catfish-13jpg.jpg
1011,Stella91,,"Adelaide SA, Australia",,,,,,,,,,,,,,,,,,,
1012,Dreamgurl,SB looking for my SD,"San Diego, CA, USA",I'm a content creator on social media. Huge girly girl and I love being nice! 99% chance I'll put you in a good mood.,"I'm looking for an attractive, successful man that wants to take care of me/help me financially. Long term is ideal but short term works as well!",Arrangement Value,"Luxury Lifestyle, Discretion, Financial Assistance",,1.61 m - 1.65 m,Hot,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2023/12/7BEFF9E5-8455-4D4C-B44F-07ED74B67936.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/Facetune_28-11-2023-09-10-05.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/A75AA1D8-6EB6-4A64-A57A-940061C123FC.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/82116184-575B-4DF0-AA16-69166FC58ADB.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/Facetune_28-11-2023-09-10-05.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/A75AA1D8-6EB6-4A64-A57A-940061C123FC.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/82116184-575B-4DF0-AA16-69166FC58ADB.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/160BF759-1F3E-4395-B0FD-3F47286C0310.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_1391.jpeg"
1013,chillambition,How's it going?,"Melbourne VIC, Australia","Chill, laid back guy looking to meet new interesting people. I'm very open minded and can get along with anybody, down for anything! Interested in any/all sorts of arrangements, curious to see what's out there!","I have no preferences in terms of looks. If we click, we click. Looking for somebody down to earth and easy to talk to above all else.",Discuss When Meet,"Travel, Luxury Lifestyle, Mentorship, Discretion, Romance, Dinner dates, Emotional connection, Financial Assistance",,,Slim,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2023/12/IMG_4253.jpg,,
1015,Plato25,hello,"Sydney NSW, Australia",hello,hello,Discuss When Meet,,,1.56 m - 1.60 m,Well Built,,,,,,Yes,,,Separated,https://adultarrangements.com/wp-content/uploads/2023/12/AA_Symbol_Dark-copy-2.jpg,,
1018,justmenow,Justme lusty,"Sydney NSW, Australia",very lusty now,Hot males with small dicks cause i have a small pussy,Arrangement Value,Travel,,,Slim,,,,,,Vape,,,Divorced,https://adultarrangements.com/wp-content/uploads/2023/12/Screenshot-2023-12-30-at-1.24.34 pm.jpg,,
1020,petermelbourne111,,"Melbourne VIC, Australia","Investment banking.
Very picky.
Can you match my energy and goals?",,Arrangement Value,,,1.76 m - 1.80 m,Well Built,,,,,,No,,,Rather Not Say,https://adultarrangements.com/wp-content/uploads/2024/01/photo-2.jpg,,
1022,jaylienated,want to be spoiled,"Melbourne VIC, Australia",,Looking for someone to spoil me and assist me financially,Discuss When Meet,Financial Assistance,,1.61 m - 1.65 m,Slim,,,,,,Vape,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/01/IMG_7397-scaled.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/Facetune_24-12-2023-12-48-22.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/IMG_7617.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/4B526B45-DF1C-4695-9A5C-A10A6C7EBEB1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/C5EBDF47-1FE9-4BD2-8C79-C4305E12EEF1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/50632300-72CA-4D61-A96E-ED2803BF3931.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/Facetune_03-09-2023-21-36-16.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/IMG_2613.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/Snapseed.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/IMG_1073.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/Facetune_24-12-2023-12-48-22.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/IMG_7617.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/4B526B45-DF1C-4695-9A5C-A10A6C7EBEB1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/C5EBDF47-1FE9-4BD2-8C79-C4305E12EEF1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/50632300-72CA-4D61-A96E-ED2803BF3931.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/Facetune_03-09-2023-21-36-16.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/IMG_2613.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/Snapseed.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/01/IMG_1073.jpeg",
1026,Kindhearted,,"Sydney NSW, Australia",,,Discuss When Meet,,,,Average,,,,,,No,,,Complicated,https://adultarrangements.com/wp-content/uploads/2024/01/download-_1.jpg,,
1027,Marquitos14,Here for a short time only,"Phoenix, AZ, USA",Outgoing single man. I like to not waste any time.,Straight and to the point,Discuss When Meet,,,,Average,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2024/01/IMG_20160906_000236-scaled.jpg,,
1028,Winter Delight,Yin to my Yang,"Melbourne VIC, Australia","Successful professional and a gentleman. Down to earth and easy going. Great company, exquisite companion, well traveled and living life to its fullest","I’m looking for a SB to spend time with and enjoy each other’s company 😃 I’m fun, attentive and caring and hoping to meet someone I can enjoy nice dates with and hopefully maybe do some travelling with you too 💖

Only real and serious SB’s please.",Discuss When Meet,,,,Slim,,,,,,Light,,,Rather Not Say,https://adultarrangements.com/wp-content/uploads/2024/01/winterdelight1.jpg,,
